time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2013-09-03 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,5.6691670417785645,311,8.815554749965669
2013-09-03 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,11.574999809265137,265,15.336874747276307
2013-09-09 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-09 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-09 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-09 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-09 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-09 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-09 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,5.796667098999023,297,8.60805064201355
2013-09-09 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,10.423749923706055,54,2.8144124794006347
2013-09-09 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,74.8375015258789,15,5.6128126144409185
2013-09-09 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.34000015258789,424,24.04080032348633
2013-09-09 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,1.7485419511795044,1153,10.080344348549843
2013-09-09 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,55.88999938964844,10,2.794499969482422
2013-09-13 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-13 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-13 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-13 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-13 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-13 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,1.8075000047683716,343,3.0998625081777575
2013-09-13 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,11.178750038146973,113,6.31599377155304
2013-09-13 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.077499866485596,212,6.442149858474732
2013-09-13 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,50.209999084472656,49,12.3014497756958
2013-09-13 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.212499618530273,48,2.6909999084472656
2013-09-19 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-19 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-19 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-19 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-19 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-19 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-19 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,54.029998779296875,30,8.104499816894531
2013-09-19 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.707500457763672,78,4.5659251785278325
2013-09-19 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,79.5250015258789,1,0.39762500762939457
2013-09-19 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,11.96500015258789,67,4.008275051116944
2013-09-19 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.558332920074463,192,6.2959996032714844
2013-09-19 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,1.9072920083999634,259,2.4699431508779526
2013-09-25 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-25 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-25 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-25 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2013-09-25 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-25 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-09-25 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,50.400001525878906,3,0.7560000228881836
2013-09-25 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,11.210000038146973,97,5.436850018501282
2013-09-25 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,77.5,14,5.425
2013-09-25 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,12.202500343322754,267,16.290337958335876
2013-09-25 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,1.8756250143051147,262,2.4570687687397004
2013-09-25 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,6.209167003631592,208,6.457533683776855
2013-10-01 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-01 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-01 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-01 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-01 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-01 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-01 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,6.045000076293945,243,7.344675092697144
2013-10-01 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,12.050000190734863,202,12.170500192642212
2013-10-01 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,48.86000061035156,21,5.1303000640869145
2013-10-01 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,1.8760420083999634,360,3.376875615119934
2013-10-01 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,10.713749885559082,110,5.892562437057495
2013-10-01 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,75.63749694824219,4,1.5127499389648438
2013-10-07 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-07 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-07 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-07 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-07 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-07 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-07 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,75.69999694824219,8,3.0279998779296875
2013-10-07 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,12.167499542236328,99,6.022912273406982
2013-10-07 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,1.861875057220459,564,5.250487661361695
2013-10-07 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,10.3125,48,2.475
2013-10-07 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,50.099998474121094,3,0.7514999771118164
2013-10-07 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,5.957499980926514,65,1.936187493801117
2013-10-11 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-11 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-11 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-11 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-11 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-11 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-11 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,10.643750190734863,28,1.490125026702881
2013-10-11 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.107500076293945,107,3.2675125408172607
2013-10-11 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,1.8347920179367065,418,3.8347153174877167
2013-10-11 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,75.76249694824219,4,1.5152499389648437
2013-10-11 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,12.125,21,1.273125
2013-10-11 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,46.310001373291016,4,0.9262000274658203
2013-10-17 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-17 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-17 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-17 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-17 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-17 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-17 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,80.25,11,4.41375
2013-10-17 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,1.9460419416427612,1084,10.547547323703766
2013-10-17 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,12.244999885559082,260,15.918499851226807
2013-10-17 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,10.898750305175781,64,3.4876000976562502
2013-10-17 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,49.70000076293945,39,9.691500148773194
2013-10-17 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.370832920074463,190,6.05229127407074
2013-10-23 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-23 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-23 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-23 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-23 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-23 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.758333206176758,4,0.13516666412353515
2013-10-23 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,2.09708309173584,814,8.535128183364868
2013-10-23 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,81.36250305175781,18,7.322625274658203
2013-10-23 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,11.289999961853027,93,5.249849982261658
2013-10-23 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,12.795000076293945,78,4.990050029754639
2013-10-29 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-29 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-29 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-29 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-29 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2013-10-29 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-10-29 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,2.183958053588867,107,1.168417558670044
2013-10-29 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,52.119998931884766,15,3.9089999198913574
2013-10-29 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,11.720000267028809,21,1.230600028038025
2013-10-29 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,82.7750015258789,9,3.724875068664551
2013-10-29 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.9633331298828125,21,0.7311499786376954
2013-10-29 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,12.637499809265137,9,0.5686874914169312
2013-11-04 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-04 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-04 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-04 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-04 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-04 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-04 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,2.174999952316284,373,4.05637491106987
2013-11-04 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.9766669273376465,94,3.279033455848694
2013-11-04 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,12.327500343322754,68,4.191350116729736
2013-11-04 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,49.58000183105469,27,6.693300247192383
2013-11-04 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,82.1875,4,1.64375
2013-11-04 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,11.84000015258789,38,2.2496000289916993
2013-11-08 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-08 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-08 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-08 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-08 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-08 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-08 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.4399995803833,309,17.6747993516922
2013-11-08 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,11.68375015258789,108,6.309225082397461
2013-11-08 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,48.0,7,1.68
2013-11-08 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,80.6500015258789,12,4.839000091552735
2013-11-08 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,2.0687499046325684,31,0.3206562352180481
2013-11-08 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,6.750833034515381,226,7.6284413290023805
2013-11-14 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-14 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-14 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-14 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-14 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-14 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-14 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,47.099998474121094,11,2.59049991607666
2013-11-14 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,83.55000305175781,2,0.8355000305175782
2013-11-14 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.545000076293945,17,0.9813250064849853
2013-11-14 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,7.174167156219482,73,2.6185710120201113
2013-11-14 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,2.186875104904175,96,1.049700050354004
2013-11-14 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,12.236249923706055,24,1.4683499908447266
2013-11-20 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-20 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-20 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-20 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-20 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-20 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-20 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,45.59000015258789,24,5.470800018310547
2013-11-20 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,7.280832767486572,129,4.696137135028839
2013-11-20 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.592499732971191,35,2.0286874532699586
2013-11-20 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,84.875,2,0.84875
2013-11-20 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,2.172499895095825,13,0.14121249318122864
2013-11-20 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,12.649999618530273,58,3.6684998893737792
2013-11-26 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-26 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-26 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-26 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-26 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-11-26 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-11-26 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,2.2579169273376465,967,10.91702834367752
2013-11-26 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,12.885000228881836,43,2.770275049209595
2013-11-26 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,44.119998931884766,49,10.809399738311768
2013-11-26 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,84.2249984741211,9,3.7901249313354493
2013-11-26 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,7.434999942779541,193,7.174774944782257
2013-11-26 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.595000267028809,254,14.725650339126588
2013-12-03 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-03 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-03 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-03 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-03 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-03 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-03 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,12.607500076293945,20,1.2607500076293945
2013-12-03 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,2.3539578914642334,1185,13.947200506925583
2013-12-03 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,11.414999961853027,19,1.0844249963760377
2013-12-03 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,82.11250305175781,25,10.264062881469727
2013-12-03 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,42.220001220703125,2,0.42220001220703124
2013-12-03 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,7.3383331298828125,65,2.384958267211914
2013-12-09 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-09 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-09 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-09 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-09 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-09 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-09 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,12.8125,27,1.7296875
2013-12-09 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,7.516666889190674,28,1.0523333644866943
2013-12-09 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,43.220001220703125,3,0.6483000183105468
2013-12-09 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,82.8499984741211,10,4.142499923706055
2013-12-09 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,2.4291670322418213,499,6.060771745443344
2013-12-09 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,11.1875,179,10.0128125
2013-12-13 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-13 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-13 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-13 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-13 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2013-12-13 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2013-12-13 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,11.220000267028809,222,12.454200296401979
2013-12-13 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,12.161250114440918,18,1.0945125102996827
2013-12-13 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,43.279998779296875,6,1.2983999633789063
2013-12-13 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,79.9375,12,4.79625
