2023-11-07 10:55:38,433: root: INFO: Momentum : Executing the initialize lifecycle method
2023-11-07 10:55:38,890: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2023-11-07 10:55:38,892: root: INFO: Momentum : Executing the before_market_opens lifecycle method
2023-11-07 10:55:38,892: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2023-11-07 10:55:38,892: root: INFO: Momentum : Executing the before_starting_trading lifecycle method
2023-11-07 10:55:38,892: root: INFO: [34mMomentum : Executing the on_trading_iteration lifecycle method at 2023-11-07 10:55:38[0m
2023-11-07 10:55:38,893: asyncio: WARNING: The get_bars method is deprecated and will be removed in a future version. Please use self.get_historical_prices_for_assets() instead.
2023-11-07 10:55:38,893: root: INFO: Getting historical prices for ['SPY', 'VEU', 'AGG'], 4 bars, day
2023-11-07 10:55:39,284: root: INFO: Momentum : SPY has a return value of 0.00% over the last 2 day(s).
2023-11-07 10:55:39,284: root: INFO: Momentum : VEU has a return value of 0.00% over the last 2 day(s).
2023-11-07 10:55:39,284: root: INFO: Momentum : AGG has a return value of 0.00% over the last 2 day(s).
2023-11-07 10:55:39,285: root: INFO: Momentum : AGG best symbol.
2023-11-07 10:55:39,285: root: INFO: [32mNew market order of | 1031 AGG buy | with status unprocessed was submitted.[0m
2023-11-07 10:55:39,286: root: INFO: Getting historical prices for AGG, 1 bars, 
2023-11-07 10:55:39,286: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,286: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,286: root: INFO: [32mFilled Transaction: buy 1031 of AGG at 97.97000122 USD per share[0m
2023-11-07 10:55:39,286: root: INFO: market order of | 1031 AGG buy | with status new was filled
2023-11-07 10:55:39,288: root: INFO: Current backtesting datetime 2023-01-03 15:55:00-05:00
2023-11-07 10:55:39,288: root: INFO: [34mMomentum : Trading iteration ended at 2023-11-07 10:55:39[0m
2023-11-07 10:55:39,289: root: INFO: Current backtesting datetime 2023-01-03 15:55:00-05:00
2023-11-07 10:55:39,289: root: INFO: Momentum : Executing the before_market_closes lifecycle method
2023-11-07 10:55:39,289: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2023-11-07 10:55:39,289: root: INFO: Momentum : Executing the after_market_closes lifecycle method
2023-11-07 10:55:39,290: root: INFO: Current backtesting datetime 2023-01-04 08:30:00-05:00
2023-11-07 10:55:39,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,290: root: INFO: Momentum : Executing the before_market_opens lifecycle method
2023-11-07 10:55:39,291: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2023-11-07 10:55:39,291: root: INFO: Momentum : Executing the before_starting_trading lifecycle method
2023-11-07 10:55:39,291: root: INFO: [34mMomentum : Executing the on_trading_iteration lifecycle method at 2023-11-07 10:55:39[0m
2023-11-07 10:55:39,292: root: INFO: Current backtesting datetime 2023-01-04 15:55:00-05:00
2023-11-07 10:55:39,292: root: INFO: [34mMomentum : Trading iteration ended at 2023-11-07 10:55:39[0m
2023-11-07 10:55:39,292: root: INFO: Current backtesting datetime 2023-01-04 15:55:00-05:00
2023-11-07 10:55:39,293: root: INFO: Momentum : Executing the before_market_closes lifecycle method
2023-11-07 10:55:39,293: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2023-11-07 10:55:39,293: root: INFO: Momentum : Executing the after_market_closes lifecycle method
2023-11-07 10:55:39,293: root: INFO: Current backtesting datetime 2023-01-05 08:30:00-05:00
2023-11-07 10:55:39,293: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,294: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,294: root: INFO: Momentum : Executing the before_market_opens lifecycle method
2023-11-07 10:55:39,294: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2023-11-07 10:55:39,294: root: INFO: Momentum : Executing the before_starting_trading lifecycle method
2023-11-07 10:55:39,295: root: INFO: [34mMomentum : Executing the on_trading_iteration lifecycle method at 2023-11-07 10:55:39[0m
2023-11-07 10:55:39,295: asyncio: WARNING: The get_bars method is deprecated and will be removed in a future version. Please use self.get_historical_prices_for_assets() instead.
2023-11-07 10:55:39,295: root: INFO: Getting historical prices for ['SPY', 'VEU', 'AGG'], 4 bars, day
2023-11-07 10:55:39,296: root: INFO: Momentum : SPY has a return value of 0.77% over the last 2 day(s).
2023-11-07 10:55:39,297: root: INFO: Momentum : VEU has a return value of 1.72% over the last 2 day(s).
2023-11-07 10:55:39,298: root: INFO: Momentum : AGG has a return value of 0.55% over the last 2 day(s).
2023-11-07 10:55:39,298: root: INFO: Momentum : VEU best symbol.
2023-11-07 10:55:39,298: root: INFO: Momentum : Swapping AGG for VEU.
2023-11-07 10:55:39,298: root: INFO: [32mNew market order of | 1031 AGG sell | with status unprocessed was submitted.[0m
2023-11-07 10:55:39,299: root: INFO: [32mNew market order of | 1950 VEU buy | with status unprocessed was submitted.[0m
2023-11-07 10:55:39,300: root: INFO: Getting historical prices for AGG, 1 bars, 
2023-11-07 10:55:39,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-07 10:55:39,300: root: INFO: [32mFilled Transaction: sell 1031 of AGG at 97.63999939 USD per share[0m
2023-11-07 10:55:39,300: root: INFO: market order of | 1031 AGG sell | with status new was filled
